id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,Yearly_availability,host_type
30034260,Brooklyn,Bushwick,40.69936,-73.9242,Entire home/apt,170,2,36,5.24,1,191,single
8511404,Manhattan,Chinatown,40.71342,-73.99045,Private room,90,2,47,1.04,1,28,single
9839906,Brooklyn,Sheepshead Bay,40.587,-73.95588,Private room,45,1,9,0.22,1,0,single
12955402,Brooklyn,Greenpoint,40.72311,-73.94489,Private room,50,2,15,0.55,2,27,casual
27633968,Manhattan,Lower East Side,40.72159,-73.98959,Entire home/apt,197,5,1,0.14,1,12,single
16320612,Manhattan,Harlem,40.79942,-73.95128,Entire home/apt,159,3,11,0.36,1,0,single
6330321,Staten Island,St. George,40.64524,-74.08326,Entire home/apt,89,4,129,2.57,2,25,casual
673248,Brooklyn,Bedford-Stuyvesant,40.68773,-73.95631,Entire home/apt,80,3,162,1.97,2,249,casual
8915246,Brooklyn,Crown Heights,40.66838,-73.95624,Shared room,45,1,1,0.02,2,0,casual
3593821,Brooklyn,Williamsburg,40.71659,-73.9458,Private room,90,30,1,0.02,1,0,single
13174320,Manhattan,Upper East Side,40.77097,-73.95843,Entire home/apt,115,5,4,0.11,1,0,single
26250832,Brooklyn,Bushwick,40.69922,-73.93762,Private room,40,4,0,,1,0,single
31596199,Bronx,Fordham,40.86906,-73.88753,Entire home/apt,200,2,1,1.0,1,32,single
19590073,Manhattan,Little Italy,40.71885,-73.99514,Private room,120,7,14,0.62,1,64,single
34181803,Manhattan,Hell's Kitchen,40.76417,-73.99334,Private room,145,1,6,4.09,1,287,single
33514118,Queens,Elmhurst,40.72688,-73.87861,Private room,38,1,6,2.34,1,36,single
15729325,Manhattan,East Harlem,40.78857,-73.94952,Private room,100,3,20,0.66,1,188,single
3479614,Manhattan,East Village,40.72402,-73.98771,Entire home/apt,179,5,72,1.18,1,0,single
25537456,Manhattan,Upper East Side,40.76375,-73.96667,Entire home/apt,165,30,1,1.0,6,337,professional
15565299,Brooklyn,Williamsburg,40.71538,-73.94712,Private room,85,2,26,0.8,1,221,single
30370642,Brooklyn,Williamsburg,40.7112,-73.96566,Entire home/apt,105,7,3,0.56,1,16,single
27729476,Brooklyn,Crown Heights,40.67754,-73.94824,Private room,90,1,52,4.92,1,0,single
22187361,Manhattan,Greenwich Village,40.73322,-73.99762,Entire home/apt,320,11,4,0.22,1,0,single
11567121,Manhattan,West Village,40.72983,-74.00557,Entire home/apt,190,1,25,0.67,1,158,single
21058573,Brooklyn,Cypress Hills,40.67966,-73.89028,Entire home/apt,106,1,2,0.11,3,0,casual
12924969,Brooklyn,Bedford-Stuyvesant,40.68709,-73.91989,Private room,165,1,2,0.09,4,342,casual
6672758,Manhattan,East Village,40.73037,-73.98158,Entire home/apt,197,30,1,0.06,4,191,casual
36312088,Queens,Richmond Hill,40.69203,-73.83012,Entire home/apt,185,3,0,,1,32,single
16663731,Brooklyn,Williamsburg,40.70431,-73.93273,Private room,54,12,0,,1,0,single
30501956,Queens,Woodside,40.75166,-73.90108,Private room,99,2,10,1.59,1,5,single
24014159,Brooklyn,Canarsie,40.63757,-73.89205,Private room,55,2,27,1.74,3,362,casual
22701969,Brooklyn,Crown Heights,40.67131,-73.94753,Private room,45,2,49,3.15,1,8,single
26805201,Brooklyn,Bushwick,40.70136,-73.9269,Private room,70,6,6,0.5,3,11,casual
30941095,Bronx,Hunts Point,40.81389,-73.88914,Private room,70,2,1,0.16,1,342,single
14351733,Queens,Sunnyside,40.74611,-73.91295,Private room,60,2,15,0.42,1,27,single
5729530,Manhattan,Upper East Side,40.76939,-73.9504,Entire home/apt,150,1,0,,1,0,single
36446225,Queens,Bayswater,40.61113,-73.76546,Entire home/apt,80,2,0,,1,87,single
21477282,Brooklyn,Crown Heights,40.67592,-73.94792,Entire home/apt,100,2,3,0.15,1,0,single
21185183,Manhattan,Chelsea,40.75121,-73.99812,Entire home/apt,169,30,1,0.05,121,282,professional
27703578,Manhattan,Chelsea,40.74557,-73.99871,Entire home/apt,250,2,14,1.51,1,28,single
19407992,Brooklyn,Williamsburg,40.71527,-73.95946,Entire home/apt,250,7,10,0.43,1,83,single
36316748,Brooklyn,Bedford-Stuyvesant,40.68983,-73.92775,Private room,75,1,0,,1,76,single
34002121,Queens,Bayside,40.77125,-73.7809,Private room,49,1,14,6.36,2,72,casual
3137906,Brooklyn,Williamsburg,40.70921,-73.95178,Private room,64,3,47,0.77,1,282,single
1165913,Queens,Sunnyside,40.74239,-73.92213,Private room,65,2,12,0.16,1,332,single
16163275,Queens,Astoria,40.76001,-73.91865,Entire home/apt,95,2,9,0.29,1,212,single
28409283,Staten Island,Bull's Head,40.59448,-74.16388,Private room,40,10,0,,3,89,casual
673760,Brooklyn,Canarsie,40.62764,-73.90086,Private room,250,2,70,0.85,3,0,casual
23126850,Manhattan,Midtown,40.75287,-73.99066,Entire home/apt,160,2,0,,1,0,single
16394824,Manhattan,Greenwich Village,40.72829,-74.00233,Entire home/apt,150,3,2,0.07,1,0,single
5079124,Brooklyn,Kensington,40.63953,-73.97214,Private room,50,2,39,0.77,1,245,single
13724932,Brooklyn,Crown Heights,40.6698,-73.95835,Private room,90,2,0,,1,0,single
4446862,Brooklyn,Crown Heights,40.67512,-73.96146,Private room,50,1,0,,1,0,single
2332880,Brooklyn,Prospect-Lefferts Gardens,40.65747,-73.95798,Entire home/apt,250,5,7,0.11,1,195,single
4776065,Manhattan,Hell's Kitchen,40.75984,-73.99214,Private room,49,1,102,1.84,1,1,single
17211881,Queens,Astoria,40.77355,-73.92552,Entire home/apt,100,7,4,0.17,1,0,single
4589819,Brooklyn,Fort Greene,40.69563,-73.98193,Private room,110,1,38,2.06,1,46,single
35872024,Brooklyn,Crown Heights,40.67032,-73.93957,Private room,65,7,0,,3,63,casual
25622377,Brooklyn,Canarsie,40.63808,-73.9001,Private room,49,2,10,0.78,3,354,casual
3003228,Manhattan,Civic Center,40.71662,-74.00352,Entire home/apt,130,30,2,0.03,52,365,professional
30257515,Brooklyn,Bushwick,40.70508,-73.92419,Private room,42,7,0,,3,0,casual
12293900,Queens,Maspeth,40.72163,-73.90612,Entire home/apt,96,30,17,0.47,2,325,casual
29316421,Manhattan,Upper East Side,40.76481,-73.96001,Private room,175,1,9,1.09,1,365,single
21581375,Brooklyn,Park Slope,40.68081,-73.97865,Private room,65,1,0,,1,0,single
25379780,Brooklyn,Park Slope,40.67384,-73.97743,Private room,150,2,36,2.71,1,293,single
5397568,Manhattan,Harlem,40.82313,-73.94982,Entire home/apt,185,4,137,2.83,2,261,casual
18488833,Brooklyn,Flatbush,40.64493,-73.95488,Entire home/apt,85,6,14,0.53,3,339,casual
6717544,Brooklyn,Bensonhurst,40.61625,-73.9916,Private room,50,2,9,1.41,1,81,single
10853313,Brooklyn,Clinton Hill,40.6869,-73.96324,Entire home/apt,155,3,161,3.94,1,251,single
2446430,Brooklyn,South Slope,40.66443,-73.98792,Private room,69,1,143,2.41,4,22,casual
1970017,Brooklyn,Williamsburg,40.71367,-73.95673,Private room,89,1,25,0.43,1,78,single
29756137,Queens,Edgemere,40.5939,-73.77361,Entire home/apt,80,7,1,0.94,1,87,single
34546192,Manhattan,Harlem,40.81721,-73.94593,Private room,49,1,0,,1,2,single
13986672,Brooklyn,Greenpoint,40.72828,-73.94225,Private room,70,5,0,,3,0,casual
35005526,Manhattan,Theater District,40.75708,-73.98283,Entire home/apt,177,29,0,,327,343,professional
33455408,Manhattan,Hell's Kitchen,40.76769,-73.98681,Shared room,95,1,4,2.22,5,19,casual
34741981,Queens,Flushing,40.76274,-73.82089,Private room,55,1,9,6.43,1,59,single
6896715,Manhattan,Midtown,40.76003,-73.96969,Entire home/apt,180,30,0,,1,177,single
33592474,Brooklyn,Sheepshead Bay,40.60765,-73.95392,Private room,65,1,4,2.26,8,359,professional
18870342,Queens,Long Island City,40.76151,-73.92643,Entire home/apt,85,4,13,0.51,1,0,single
5442584,Manhattan,Theater District,40.76115,-73.98224,Entire home/apt,200,30,14,0.29,1,284,single
22251910,Brooklyn,Williamsburg,40.71815,-73.94189,Entire home/apt,190,2,46,2.97,1,239,single
18617676,Manhattan,Lower East Side,40.72037,-73.98701,Entire home/apt,110,3,19,0.73,1,34,single
36384346,Queens,Long Island City,40.75615,-73.94121,Private room,101,1,0,,3,365,casual
27528620,Brooklyn,Borough Park,40.64039,-74.00252,Private room,45,1,8,0.81,8,0,professional
3283028,Brooklyn,Williamsburg,40.71165,-73.94708,Entire home/apt,169,5,51,0.83,1,91,single
3870793,Queens,Elmhurst,40.74122,-73.88641,Private room,170,1,4,0.07,1,90,single
12725523,Brooklyn,Williamsburg,40.70832,-73.95336,Entire home/apt,139,4,12,0.31,2,0,casual
5430560,Manhattan,Upper West Side,40.7717,-73.98759,Private room,140,1,2,0.04,1,0,single
35354079,Manhattan,Upper East Side,40.76299,-73.961,Entire home/apt,290,1,0,,1,0,single
13926463,Queens,Long Island City,40.75382,-73.91968,Private room,70,3,90,2.6,1,24,single
10368055,Brooklyn,Park Slope,40.67992,-73.9776,Entire home/apt,325,4,2,0.05,1,0,single
20557646,Manhattan,Harlem,40.81916,-73.94562,Private room,50,4,20,0.9,2,3,casual
35913850,Queens,Flushing,40.74793,-73.81782,Private room,50,7,0,,1,89,single
15928001,Manhattan,Upper East Side,40.77754,-73.95641,Entire home/apt,125,30,11,0.38,91,342,professional
35548551,Brooklyn,Flatbush,40.64225,-73.96425,Entire home/apt,89,2,1,1.0,1,4,single
11652590,Manhattan,Harlem,40.80069,-73.95341,Private room,99,28,2,0.07,4,365,casual
30439398,Brooklyn,Bedford-Stuyvesant,40.69043,-73.94288,Private room,40,3,3,0.43,1,0,single
17793185,Brooklyn,Prospect Heights,40.67841,-73.9698,Entire home/apt,175,7,5,0.18,1,0,single
6328394,Manhattan,Harlem,40.81356,-73.94807,Entire home/apt,145,3,143,2.95,1,252,single
8100914,Manhattan,Upper West Side,40.79494,-73.97221,Entire home/apt,168,1,2,0.04,1,0,single
645075,Manhattan,Hell's Kitchen,40.76376,-73.99161,Private room,140,2,248,2.99,1,0,single
24894058,Manhattan,Harlem,40.80808,-73.95259,Private room,45,1,14,0.99,1,0,single
1433897,Brooklyn,Bedford-Stuyvesant,40.68714,-73.95775,Entire home/apt,144,5,3,0.06,1,0,single
32866678,Manhattan,Murray Hill,40.74896,-73.97521,Entire home/apt,212,29,0,,327,330,professional
7367484,Manhattan,Washington Heights,40.83428,-73.94446,Private room,60,1,1,0.02,1,0,single
23544438,Manhattan,Nolita,40.72434,-73.99532,Entire home/apt,200,3,21,1.46,1,124,single
13298526,Brooklyn,Greenpoint,40.73052,-73.95876,Private room,80,2,2,0.05,2,0,casual
19847065,Manhattan,Upper West Side,40.77509,-73.98159,Entire home/apt,187,3,7,0.33,1,5,single
35686533,Queens,Sunnyside,40.73902,-73.92686,Private room,59,3,2,2.0,12,353,professional
22466315,Manhattan,Lower East Side,40.72147,-73.99181,Entire home/apt,170,30,4,0.3,9,281,professional
32165550,Queens,Elmhurst,40.74685,-73.88626,Entire home/apt,70,1,8,1.73,1,141,single
35652031,Brooklyn,Bedford-Stuyvesant,40.69524,-73.93234,Private room,54,4,2,2.0,3,330,casual
33230088,Manhattan,Inwood,40.86208,-73.9269,Private room,100,1,2,0.78,9,324,professional
18211259,Brooklyn,Flatbush,40.64538,-73.954,Entire home/apt,86,14,1,0.04,3,349,casual
35681056,Manhattan,Hell's Kitchen,40.75597,-73.99457,Entire home/apt,251,3,3,3.0,1,258,single
24260244,Manhattan,Kips Bay,40.74077,-73.97977,Private room,102,20,2,0.13,1,0,single
31886239,Queens,Queens Village,40.72684,-73.74896,Private room,80,1,0,,1,0,single
23256828,Brooklyn,Bushwick,40.68705,-73.91425,Private room,35,3,4,0.24,1,0,single
6652353,Manhattan,Upper West Side,40.79828,-73.97231,Entire home/apt,150,5,6,0.12,1,0,single
4137414,Manhattan,East Village,40.72934,-73.98603,Entire home/apt,135,1,6,0.1,1,0,single
1476238,Manhattan,Midtown,40.76084,-73.96908,Entire home/apt,300,15,6,0.58,2,98,casual
24833117,Manhattan,East Harlem,40.7879,-73.94796,Entire home/apt,250,2,27,1.94,1,31,single
16427395,Manhattan,West Village,40.73581,-74.00684,Entire home/apt,150,3,4,0.13,1,0,single
6525622,Manhattan,East Village,40.72152,-73.97761,Entire home/apt,125,1,4,0.09,1,0,single
8903147,Bronx,Norwood,40.87709,-73.88228,Private room,38,1,50,1.1,4,267,casual
4232356,Manhattan,Upper East Side,40.77065,-73.95163,Entire home/apt,150,1,0,,1,0,single
13802521,Brooklyn,Midwood,40.61295,-73.95366,Private room,50,1,10,0.3,1,0,single
7331835,Manhattan,Lower East Side,40.72157,-73.98489,Entire home/apt,130,2,0,,1,0,single
12322999,Manhattan,Morningside Heights,40.80464,-73.96418,Private room,70,3,0,,1,0,single
6041875,Manhattan,East Harlem,40.8124,-73.9347,Entire home/apt,150,2,0,,1,0,single
28139041,Queens,Bayside,40.76039,-73.77419,Entire home/apt,190,3,1,0.16,1,0,single
63588,Bronx,Clason Point,40.81309,-73.85514,Private room,90,2,0,,7,349,professional
29942196,Queens,Jackson Heights,40.75355,-73.89221,Entire home/apt,170,2,10,1.55,1,346,single
20996474,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93014,Entire home/apt,124,2,91,4.4,2,272,casual
30181399,Manhattan,West Village,40.73045,-74.00266,Private room,90,2,1,0.16,1,0,single
3739864,Brooklyn,Flatbush,40.65136,-73.95974,Private room,48,5,0,,1,0,single
29105864,Manhattan,Upper East Side,40.76731,-73.95843,Entire home/apt,155,1,50,5.75,1,8,single
28561904,Brooklyn,Bushwick,40.70473,-73.92662,Entire home/apt,100,4,17,1.76,1,0,single
18123540,Brooklyn,Flatbush,40.65026,-73.96308,Private room,40,2,0,,1,0,single
16665181,Brooklyn,Bedford-Stuyvesant,40.68314,-73.92981,Private room,69,2,90,3.1,1,106,single
10967300,Manhattan,Harlem,40.82332,-73.94705,Private room,40,3,4,0.11,1,0,single
17560543,Manhattan,Harlem,40.81955,-73.95587,Private room,51,1,0,,1,0,single
23545793,Brooklyn,Canarsie,40.64715,-73.90447,Entire home/apt,175,2,50,3.18,1,173,single
13999070,Queens,Woodside,40.74389,-73.89325,Entire home/apt,120,1,0,,1,0,single
7224028,Brooklyn,Bushwick,40.68929,-73.90484,Private room,36,2,3,0.06,1,0,single
21966880,Manhattan,West Village,40.7349,-74.00618,Entire home/apt,245,2,42,2.27,1,141,single
13092522,Brooklyn,Crown Heights,40.67372,-73.95334,Private room,51,1,1,0.03,1,0,single
24430682,Brooklyn,Williamsburg,40.7118,-73.96344,Private room,89,2,23,2.0,1,103,single
24493475,Brooklyn,Bensonhurst,40.61266,-73.98677,Entire home/apt,99,30,5,0.36,1,320,single
32160460,Manhattan,Hell's Kitchen,40.76163,-73.99602,Entire home/apt,150,30,0,,13,332,professional
214917,Staten Island,Emerson Hill,40.60742,-74.14388,Private room,80,2,2,0.05,1,158,single
2690370,Queens,Long Island City,40.74606,-73.95765,Entire home/apt,130,30,1,0.02,1,0,single
25369739,Brooklyn,Gowanus,40.66906,-73.99047,Entire home/apt,200,2,41,3.3,1,246,single
4671824,Bronx,Highbridge,40.83212,-73.93054,Private room,60,1,56,1.09,3,355,casual
4052514,Brooklyn,Windsor Terrace,40.6501,-73.97985,Entire home/apt,149,4,143,2.62,1,254,single
14994076,Bronx,Eastchester,40.88207,-73.83538,Entire home/apt,299,2,2,0.18,13,358,professional
32699108,Queens,Long Island City,40.74547,-73.95198,Entire home/apt,300,2,7,2.26,1,40,single
6804319,Brooklyn,Crown Heights,40.67702,-73.96261,Entire home/apt,250,5,3,0.06,1,0,single
13494532,Manhattan,Upper East Side,40.77081,-73.95216,Private room,90,1,65,1.76,1,338,single
32959357,Queens,Kew Gardens Hills,40.7201,-73.81043,Private room,50,7,0,,2,0,casual
21434692,Manhattan,Harlem,40.82794,-73.95118,Entire home/apt,150,2,69,3.36,1,69,single
10136508,Queens,Ditmars Steinway,40.77575,-73.91419,Private room,45,1,27,0.75,1,16,single
36457832,Queens,Woodhaven,40.69482,-73.86618,Entire home/apt,85,3,0,,6,300,professional
28181575,Brooklyn,Navy Yard,40.70375,-73.97979,Entire home/apt,150,3,0,,1,0,single
14245157,Manhattan,Financial District,40.70423,-74.01235,Entire home/apt,270,2,113,3.21,1,11,single
24313701,Bronx,Wakefield,40.89641,-73.85077,Entire home/apt,88,5,8,0.61,4,322,casual
12648471,Brooklyn,Sunset Park,40.66455,-73.99205,Entire home/apt,135,4,9,0.23,3,365,casual
29964510,Brooklyn,Williamsburg,40.71101,-73.93613,Private room,105,2,2,0.28,2,148,casual
4840841,Manhattan,Lower East Side,40.71942,-73.98605,Entire home/apt,200,2,0,,1,0,single
11546462,Manhattan,Midtown,40.74512,-73.98176,Private room,75,1,0,,1,0,single
1839341,Brooklyn,Williamsburg,40.71817,-73.96401,Entire home/apt,300,5,14,0.22,1,188,single
1151343,Manhattan,Harlem,40.80449,-73.95687,Private room,94,1,30,0.4,1,218,single
23683520,Brooklyn,Bedford-Stuyvesant,40.6832,-73.93469,Entire home/apt,125,2,53,3.44,1,215,single
13277919,Brooklyn,Bushwick,40.69808,-73.93,Private room,75,2,7,0.19,1,0,single
6506449,Manhattan,Upper West Side,40.79324,-73.97489,Entire home/apt,140,1,2,0.04,1,0,single
22203719,Manhattan,West Village,40.73607,-74.00373,Entire home/apt,150,3,12,0.65,1,0,single
27695485,Queens,Woodside,40.75398,-73.90084,Private room,58,2,32,2.96,5,88,casual
13355833,Brooklyn,Williamsburg,40.7194,-73.96262,Private room,85,3,0,,1,0,single
32377751,Manhattan,East Harlem,40.80108,-73.94602,Private room,79,1,9,2.23,4,365,casual
35481361,Brooklyn,Flatbush,40.65175,-73.96208,Shared room,25,10,1,1.0,3,299,casual
4429337,Brooklyn,Williamsburg,40.70789,-73.94811,Entire home/apt,120,2,19,1.82,1,11,single
2615065,Brooklyn,Williamsburg,40.7165,-73.94842,Entire home/apt,100,30,99,1.57,2,151,casual
9943876,Brooklyn,Williamsburg,40.71817,-73.95635,Entire home/apt,175,2,3,0.08,1,0,single
2134047,Brooklyn,Bedford-Stuyvesant,40.68409,-73.95402,Entire home/apt,85,3,122,1.93,1,41,single
31688794,Brooklyn,Bedford-Stuyvesant,40.68638,-73.95442,Entire home/apt,56,3,2,0.36,1,0,single
21305248,Manhattan,Hell's Kitchen,40.76197,-73.98961,Entire home/apt,200,1,107,5.17,1,200,single
17366807,Manhattan,East Village,40.72117,-73.98215,Entire home/apt,160,3,31,1.08,1,136,single
19172876,Manhattan,Midtown,40.75594,-73.98259,Private room,155,4,35,1.45,3,157,casual
30648855,Manhattan,Upper East Side,40.75916,-73.96023,Entire home/apt,293,30,0,,96,292,professional
20111316,Brooklyn,Bedford-Stuyvesant,40.68121,-73.94471,Private room,50,2,17,0.76,1,89,single
5106041,Brooklyn,Flatbush,40.64801,-73.95623,Entire home/apt,80,4,51,0.97,2,306,casual
80493,Manhattan,East Village,40.72329,-73.98486,Private room,71,2,182,1.81,1,200,single
34475000,Brooklyn,Crown Heights,40.67898,-73.95725,Entire home/apt,150,3,3,2.43,1,345,single
36038093,Queens,East Elmhurst,40.75888,-73.87889,Entire home/apt,120,1,0,,1,264,single
4643199,Manhattan,Upper East Side,40.77167,-73.95735,Entire home/apt,142,30,3,0.09,29,321,professional
27436322,Brooklyn,Bay Ridge,40.63145,-74.02375,Private room,50,2,1,0.09,1,0,single
26383523,Manhattan,Lower East Side,40.71452,-73.98201,Entire home/apt,225,4,2,0.29,1,0,single
11801984,Manhattan,Upper East Side,40.77189,-73.9554,Private room,122,9,12,0.32,3,160,casual
3128865,Brooklyn,Prospect Heights,40.67527,-73.96604,Entire home/apt,67,1,0,,1,0,single
15603347,Brooklyn,Carroll Gardens,40.67855,-74.00075,Private room,79,2,74,2.24,2,45,casual
3447448,Brooklyn,Williamsburg,40.71936,-73.96181,Private room,150,1,0,,1,364,single
22000430,Manhattan,Midtown,40.75741,-73.98126,Entire home/apt,125,1,53,3.71,2,14,casual
9313531,Brooklyn,Bedford-Stuyvesant,40.68244,-73.91092,Private room,40,15,0,,5,342,casual
34858865,Staten Island,Eltingville,40.53939,-74.15389,Entire home/apt,299,10,0,,3,30,casual
20235591,Bronx,North Riverdale,40.90734,-73.90137,Private room,119,3,0,,1,0,single
22203227,Brooklyn,East New York,40.67539,-73.90207,Entire home/apt,120,2,55,2.89,1,86,single
19997686,Brooklyn,Greenpoint,40.72612,-73.95419,Private room,65,1,0,,1,0,single
3601900,Manhattan,Washington Heights,40.84943,-73.93146,Private room,50,1,14,0.23,1,0,single
6716066,Manhattan,Harlem,40.80748,-73.94922,Entire home/apt,120,2,1,0.02,1,0,single
10609963,Manhattan,Flatiron District,40.74102,-73.98961,Entire home/apt,275,1,0,,1,0,single
14154356,Manhattan,Hell's Kitchen,40.76094,-73.994,Private room,63,2,36,3.06,1,59,single
26874727,Brooklyn,Bushwick,40.70105,-73.92183,Private room,40,4,5,0.42,1,0,single
8861719,Brooklyn,Bedford-Stuyvesant,40.67853,-73.91142,Private room,54,2,2,0.05,1,0,single
29945767,Brooklyn,Bedford-Stuyvesant,40.68931,-73.94041,Entire home/apt,95,2,1,0.15,1,8,single
31589769,Brooklyn,Bedford-Stuyvesant,40.68521,-73.95184,Entire home/apt,80,2,19,4.67,1,81,single
1941495,Brooklyn,Bushwick,40.68626,-73.91324,Entire home/apt,249,3,76,1.13,1,40,single
35653330,Brooklyn,Bushwick,40.70056,-73.92162,Entire home/apt,230,2,2,2.0,1,274,single
1068505,Brooklyn,Crown Heights,40.67414,-73.95667,Private room,60,2,51,0.68,2,57,casual
6443330,Manhattan,West Village,40.73404,-74.00955,Entire home/apt,200,1,0,,1,0,single
35231903,Manhattan,Hell's Kitchen,40.76169,-73.9907,Entire home/apt,170,1,5,5.0,1,26,single
27542642,Brooklyn,East Flatbush,40.65074,-73.91633,Entire home/apt,55,1,38,3.43,3,311,casual
63360,Queens,Astoria,40.75384,-73.91433,Entire home/apt,99,5,441,4.5,1,226,single
20758395,Brooklyn,Bushwick,40.70484,-73.92646,Private room,100,4,6,0.28,1,0,single
35284206,Brooklyn,Flatbush,40.64224,-73.95824,Private room,52,1,0,,1,70,single
6259928,Manhattan,East Village,40.72745,-73.98362,Private room,75,6,3,0.06,1,0,single
30015731,Manhattan,Upper West Side,40.78105,-73.97633,Entire home/apt,249,2,13,1.82,1,0,single
18290561,Manhattan,Harlem,40.81358,-73.94296,Entire home/apt,177,3,71,2.67,3,199,casual
13533366,Brooklyn,Bushwick,40.69849,-73.923,Private room,75,2,170,4.58,1,37,single
29929702,Brooklyn,East New York,40.66577,-73.887,Entire home/apt,140,2,27,3.68,1,201,single
23308563,Staten Island,Silver Lake,40.62422,-74.09316,Private room,60,3,90,5.49,1,0,single
20912512,Manhattan,Murray Hill,40.74943,-73.97945,Entire home/apt,210,2,14,0.64,1,13,single
4077427,Brooklyn,Williamsburg,40.70808,-73.94757,Entire home/apt,175,2,2,0.03,1,0,single
26137778,Bronx,Wakefield,40.89374,-73.85579,Private room,60,2,10,0.85,1,365,single
